"","nfi_plot","meas_date","NFI_species","utm_n","utm_e","biomass_composition"
"329",1342331,"2003-JUN-07","PINU BAN  ",5500000,7e+05,5845.87
"330",1342331,"2003-JUN-07","POPU TRE  ",5500000,7e+05,2.1962
"331",1342331,"2009-JUN-04","PINU BAN  ",5500000,7e+05,4971.13348
"332",1342331,"2009-JUN-04","POPU TRE  ",5500000,7e+05,45.59652
"333",1342331,"2019-SEP-16","POPU TRE  ",5500000,7e+05,0.1253
"334",1342351,"2004-AUG-09","AMEL ALN  ",5470000,340000,0
"335",1342351,"2004-AUG-09","LARI LAR  ",5470000,340000,176.41944
"336",1342351,"2004-AUG-09","PICE MAR  ",5470000,340000,321.94056
"337",1342351,"2009-AUG-05","LARI LAR  ",5470000,340000,221.4061
"338",1342351,"2009-AUG-05","PICE MAR  ",5470000,340000,409.5404
"339",1342351,"2019-SEP-17","LARI LAR  ",5470000,340000,277.46598
"340",1342351,"2019-SEP-17","PICE MAR  ",5470000,340000,586.91402
"341",1349216,"2003-JUN-05","POPU TRE  ",5470000,710000,21.6582
"342",1349216,"2009-JUN-05","POPU TRE  ",5470000,710000,479.8574
"343",1356096,"2003-JUL-07","POPU BAL  ",5460000,7e+05,568.0338
"344",1356096,"2003-JUL-07","POPU TRE  ",5460000,7e+05,2844.5161
"345",1356096,"2014-JUL-08","POPU TRE  ",5460000,7e+05,5229.0361
"346",1356106,"2003-JUN-16","BETU PAP  ",5440000,3e+05,524.50825
"347",1356106,"2003-JUN-16","PINU BAN  ",5440000,3e+05,1616.34175
"348",1356106,"2014-JUN-17","BETU PAP  ",5440000,3e+05,2086.317
"349",1356106,"2014-JUN-17","PINU BAN  ",5440000,3e+05,3304.683
